815;turkey/supercup;turkey-supercup;Supercup;TURKEY: Supercup;188
120;russia/national-cup;russia-national-cup;National Cup;RUSSIA: National Cup;152
3549;sweden/division-2-sodra-sveland;sweden-division-2-sodra-sveland;Division 2, Sodra Sveland;SWEDEN: Division 2, Sodra Sveland;177
752;turkey/1-lig;turkey-1-lig;1. Lig;TURKEY: 1. Lig;188
3218;turkey/super-lig-u21;turkey-super-lig-u21;Super Lig U-21;TURKEY: Super Lig U-21;188
1507;turkey/3-lig-group-2;turkey-3-lig-group-2;3. Lig, Group 2;TURKEY: 3. Lig, Group 2;188
1508;turkey/3-lig-group-1;turkey-3-lig-group-1;3. Lig, Group 1;TURKEY: 3. Lig, Group 1;188
1509;turkey/3-lig-group-3;turkey-3-lig-group-3;3. Lig, Group 3;TURKEY: 3. Lig, Group 3;188
1512;turkey/2-lig-kirmizi;turkey-2-lig-kirmizi;2. Lig, Kirmizi;TURKEY: 2. Lig, Kirmizi;188
1513;turkey/2-lig-beyaz;turkey-2-lig-beyaz;2. Lig, Beyaz;TURKEY: 2. Lig, Beyaz;188
4329;turkey/1-lig-u21;turkey-1-lig-u21;1. Lig U-21;TURKEY: 1. Lig U-21;188
3293;turkey/national-cup;turkey-national-cup;National cup;TURKEY: National cup;188
4576;turkmenistan/yokary-liga;turkmenistan-yokary-liga;Yokary Liga;TURKMENISTAN: Yokary Liga;189
4577;uganda/premier-league;uganda-premier-league;Premier League;UGANDA: Premier League;191
126;ukraine/premier-league;ukraine-premier-league;Premier League;UKRAINE: Premier League;192
3578;ukraine/youth-league-championship-round;ukraine-youth-league-championship-round;Youth League, Championship Round;UKRAINE: Youth League, Championship Round;192
3579;ukraine/youth-league-lower-round;ukraine-youth-league-lower-round;Youth League, Lower Round;UKRAINE: Youth League, Lower Round;192
1628;turkey/2-lig-promotion-playoff;turkey-2-lig-promotion-playoff;2. Lig, Promotion Playoff;TURKEY: 2. Lig, Promotion Playoff;188
127;ukraine/supercup;ukraine-supercup;Supercup;UKRAINE: Supercup;192
3581;ukraine/premier-league-relegation-round;ukraine-premier-league-relegation-round;Premier League, Relegation Round;UKRAINE: Premier League, Relegation Round;192
3580;ukraine/premier-league-championship-round;ukraine-premier-league-championship-round;Premier League, Championship Round;UKRAINE: Premier League, Championship Round;192
4066;tunisie/ligue-2;tunisie-ligue-2;Ligue 2;TUNISIE: Ligue 2;187
4277;ukraine/premier-league-playoffs;ukraine-premier-league-playoffs;Premier League, Playoffs;UKRAINE: Premier League, Playoffs;192
821;ukraine/national-cup;ukraine-national-cup;National Cup;UKRAINE: National Cup;192
1709;ukraine/persha-liga;ukraine-persha-liga;Persha Liga;UKRAINE: Persha Liga;192
2574;ukraine/youth-league;ukraine-youth-league;Youth League;UKRAINE: Youth League;192
1218;uae/premier-league;uae-premier-league;Premier League;UAE: Premier League;193
3112;ukraine/2-liga;ukraine-2-liga;2 Liga;UKRAINE: 2 Liga;192
3309;uae/league-cup-playoffs;uae-league-cup-playoffs;League Cup, Playoffs;UAE: League Cup, Playoffs;193
1452;uae/supercup;uae-supercup;Supercup;UAE: Supercup;193
17;turkey/super-lig;turkey-super-lig;Super Lig;TURKEY: Super Lig;188
3232;uae/premier-league-u21;uae-premier-league-u21;Premier League U-21;UAE: Premier League U-21;193
3236;uae/league-cup-group-stage;uae-league-cup-group-stage;League Cup, Group stage;UAE: League Cup, Group stage;193
3205;tunisia/national-cup;tunisia-national-cup;National cup;TUNISIA: National cup;187
1197;usa/us-open-cup;usa-us-open-cup;US Open Cup;USA: US Open Cup;194
4442;usa/usl-league-one;usa-usl-league-one;USL League One;USA: USL League One;194
125;usa/major-league-soccer;usa-major-league-soccer;Major League Soccer;USA: Major League Soccer;194
928;uruguay/apertura;uruguay-apertura; Apertura;URUGUAY:  Apertura;195
1557;uae/presidents-cup;uae-presidents-cup;Presidents Cup;UAE: Presidents Cup;193
1191;uruguay/primera-division-playoffs;uruguay-primera-division-playoffs;Primera Division: Playoffs;URUGUAY: Primera Division: Playoffs;195
962;uruguay/clausura;uruguay-clausura; Clausura;URUGUAY:  Clausura;195
3365;uruguay/primera-division-intermediate-round;uruguay-primera-division-intermediate-round;Primera Division, Intermediate Round;URUGUAY: Primera Division, Intermediate Round;195
4672;uruguay/segunda-division;uruguay-segunda-division;Segunda Division;URUGUAY: Segunda Division;195
4606;uzbekistan/league-cup;uzbekistan-league-cup;League cup;UZBEKISTAN: League cup;197
1751;uzbekistan/national-cup;uzbekistan-national-cup;National cup;UZBEKISTAN: National cup;197
4439;uzbekistan/pro-league-a;uzbekistan-pro-league-a;Pro League A;UZBEKISTAN: Pro League A;197
1209;venezuela/apertura;venezuela-apertura;Apertura;VENEZUELA: Apertura;199
1310;venezuela/clausura;venezuela-clausura;Clausura;VENEZUELA: Clausura;199
1376;vietnam/vleague;vietnam-vleague;V-League;VIETNAM: V-League;200
4171;vietnam/supercup;vietnam-supercup;Supercup;VIETNAM: Supercup;200
3206;vietnam/national-cup;vietnam-national-cup;National cup;VIETNAM: National cup;200
2334;wales/premier-league-championship-round;wales-premier-league-championship-round;Premier League, Championship Round;WALES: Premier League, Championship Round;202
903;wales/premier-league;wales-premier-league;Premier League;WALES: Premier League;202
2335;wales/premier-league-relegation-round;wales-premier-league-relegation-round;Premier League, Relegation Round;WALES: Premier League, Relegation Round;202
993;wales/fa-cup;wales-fa-cup;FA Cup;WALES: FA Cup;202
2336;wales/premier-league-final-stages;wales-premier-league-final-stages;Premier League, Final Stages;WALES: Premier League, Final Stages;202
1435;wales/league-cup;wales-league-cup;League cup;WALES: League cup;202
3476;wales/faw-championship-north;wales-faw-championship-north;FAW Championship, North;WALES: FAW Championship, North;202
3477;wales/faw-championship-south;wales-faw-championship-south;FAW Championship, South;WALES: FAW Championship, South;202
1377;uzbekistan/pfl;uzbekistan-pfl;PFL;UZBEKISTAN: PFL;197
4578;zambia/super-league;zambia-super-league;Super League;ZAMBIA: Super League;206
4405;usa/usl-championship;usa-usl-championship;USL Championship;USA: USL Championship;194
4579;zimbabwe/premier-league;zimbabwe-premier-league;Premier League;ZIMBABWE: Premier League;207
3162;usa/nwsl-women;usa-nwsl-women;NWSL - Women;USA: NWSL - Women;194
1642;turkey/3-lig-promotion-playoff;turkey-3-lig-promotion-playoff;3. Lig, Promotion Playoff;TURKEY: 3. Lig, Promotion Playoff;188
2180;spain/segunda-b-group-2;spain-segunda-b-group-2;Segunda B, Group 2;SPAIN: Segunda B, Group 2;169
